openalex_id,route,freq,doi,year,journal,cited_by,title
W4410385623,forward,1,10.1016/j.tranpol.2025.05.015,2025,Transport Policy,1,"Identifying the effect of street network system on activity behaviours near the homes of older adults: An analytical framework integrating transportation, social, and natural attributes"
W4412862655,forward,1,10.1016/j.jth.2025.102140,2025,Journal of Transport & Health,1,"Investigating the associations of commuting behavior, perception, satisfaction, and subjective well-being: An analytical framework from the perspective of commuters' preferences and tolerance toward commuting time"
W4413806738,forward,1,10.1093/biosci/biaf109,2025,BioScience,1,"A sonic One Health framework: characterizing health of the environment, animals, and humans using a soundscape perspective"
W4415001814,forward,1,10.3389/fpsyg.2025.1665574,2025,Frontiers in Psychology,1,"Does environmental attention differ during walking, jogging, and cycling in greenways? Evidence from eye movement responses to videos"
W4416067095,forward,1,10.1177/23998083251394426,2025,Environment and Planning B Urban Analytics and City Science,1,Understanding the influence of urban characteristics on cyclists’ stress measured through wearable sensors: A quantitative open data approach
W4416135749,forward,1,10.1080/26395916.2025.2571450,2025,Ecosystems and People,1,Natural soundscapes as a disciplinary bridge in pursuit of sustainability: research themes and priorities
W7125817926,forward,1,10.3389/fpsyg.2026.1737827,2026,Frontiers in Psychology,1,The interactive influence mechanism of visual and olfactory stimuli on college students’ preferences for campus green spaces
W7127044446,forward,1,10.3389/fpubh.2026.1741191,2026,Frontiers in Public Health,1,How colors of the living street interfaces affect positive emotions in winter
W7135190264,forward,1,10.1016/j.scs.2026.107302,2026,Sustainable Cities and Society,1,Effects of urban greening on general health: the moderating role of air pollution levels in mediation pathways
W7135413034,forward,1,10.1016/j.jenvp.2026.103002,2026,Journal of Environmental Psychology,1,"Of sunsets, stars, and rainbows: Embracing the sky in restoration research"
W7141439201,forward,1,10.1016/j.cities.2026.106984,2026,Cities,1,"Gender difference in recreational active travel: The role of multi-level urban environment in safe, compact cities"
W7148631432,forward,1,10.1016/j.jtrangeo.2026.104652,2026,Journal of Transport Geography,1,How built environments shape leisure jogging styles: Nonlinear and interactive effects across objective and subjective dimensions
W7151833445,forward,1,10.1016/j.landurbplan.2026.105661,2026,Landscape and Urban Planning,1,Beyond one-size-fits-all: A spatiotemporal and user-stratified analysis of greenway influences on running activity
W7156295425,forward,1,10.3389/ffgc.2026.1773240,2026,Frontiers in Forests and Global Change,1,"How can vegetation landscapes enhance the health benefits of visual exposure to urban forests? An analysis of ecological, colour and spatial factors"
W4388036095,forward,1,10.12962/j2355262x.v22i2.a17442,2023,Journal of architecture&ENVIRONMENT,1,Road Traffic Noise Mapping Based on Field Measurements in Location That Do Not Have a Standardized Model in Algeria
W4403899902,forward,1,10.13047/kjee.2024.38.4.405,2024,Korean Journal of Environment and Ecology,1,Analysis of Soundscape Characteristics of Urban Park Using Acoustic Indices&lt;sup&gt;1a&lt;/sup&gt;
W4404164795,forward,1,10.1016/j.jth.2024.101938,2024,Journal of Transport & Health,1,Three pedestrian phasing with audible pedestrian signals configurations: Experience of blind or visually impaired persons in Quebec City (Canada)
W4406226059,forward,1,10.1002/psp.2881,2025,Population Space and Place,1,"Spatiotemporal‐Behavior‐Based Neighborhood Interaction Opportunities and Subjective Neighborhood Perception in Mixed‐Housing Neighborhoods: A Case Study of Fuzhou, China"
W4409424079,forward,1,10.14246/irspsd.13.2_288,2025,International Review for Spatial Planning and Sustainable Development,1,Willingness to Walk and Transit Development
W4411077407,forward,1,10.1108/jcre-11-2024-0039,2025,Journal of Corporate Real Estate,1,Enhancing positive work outcomes through workplace design
W4414805164,forward,1,10.1016/j.mex.2025.103657,2025,MethodsX,1,Urban Cycling Lab: A citizen science protocol for assessing and reducing exposure to environmental stressors among bike commuters
W4309264311,forward,1,10.5406/21567417.66.3.04,2022,Ethnomusicology,1,"Sonic Space-Making on the Margins of Power: Electronic Music, Agency, and Alternative Belonging in the Republic of Macedonia (2011–2014)"
W2094646802,forward,1,10.1016/s0272-4944(05)80188-4,1991,Journal of Environmental Psychology,1,Environmental psychology in France
W4388109107,forward,1,10.3390/standards3040026,2023,Standards,1,Noise and Legal Dispute: Applications and Limits of the Italian Standard UNI/TS 11844
W7117411380,forward,1,10.1080/17549175.2025.2607098,2025,Journal of Urbanism International Research on Placemaking and Urban Sustainability,1,Urban multi- <i>sensoryscape</i> and moving beyond visual urban experiences: a qualitative study of olfactory and gustatory dimensions in Istanbul
W7118002721,forward,1,10.1016/j.tra.2025.104850,2026,Transportation Research Part A Policy and Practice,1,Non-linear effects of built environment on cyclists’ perceived safety and comfort using online pairwise voting
W7147171266,forward,1,10.1016/j.eiar.2026.108451,2026,Environmental Impact Assessment Review,1,Health-related activity outcomes of visual characteristics in urban green spaces: An on-site comparison between self-reported and observed activities
W4412469179,forward,1,10.3390/buildings15142488,2025,Buildings,1,Evaluating Perceived Resilience of Urban Parks Through Perception–Behavior Feedback Mechanisms: A Hybrid Multi-Criteria Decision-Making Approach
W4386928831,forward,1,10.15244/pjoes/169391,2023,Polish Journal of Environmental Studies,1,Water Sustainability Assessment and Spatialand Temporal Variance Analysis - a Case Studyof 12 Provincial Administrative Regionsin Western China From 2012 to 2022
W1980897597,forward,1,10.3846/mla.2014.10,2014,Mokslas - Lietuvos ateitis,0,"BARGAINING POWER IN THE SYSTEM OF NEGOTIATIONS STRATEGY : ESSENCE, CONCEPTION, ELEMENTS / DERYBINĖS GALIOS DERYBŲ STRATEGIJOS SISTEMOJE: ESMĖ, KONCEPCIJA, ELEMENTAI"
W2008550404,forward,1,10.1504/ijesd.2013.056340,2013,International Journal of Environment and Sustainable Development,0,Relationship between indoor environmental quality and building envelopes covered by plants: a review of the literature
W2031551247,forward,1,10.5539/ass.v11n10p202,2015,Asian Social Science,0,"Associations between Dwelling Type, Environmental Aspects of Housing Welfare, and Residents’ Sense of Insecurity in Bandar-Abbas, Iran"
W3153673544,forward,1,10.47191/etj/v6i4.02,2021,Engineering and Technology Journal,0,"Appreciation of Soundscape Design of Traffic Streams at Road Junctions – A Case Study of Ring road Junction, Vijayawada, Andhra Pradesh, India"
W3208236932,forward,1,10.17271/2318847297120212955,2021,Revista Nacional de Gerenciamento de Cidades,0,Characterisation of the soundscape of parks and green areas through the triangulation of methodologies proposed by ISO/TS 12913-2
W4239495770,forward,1,10.3846/mla.2014.010,2014,Mokslas - Lietuvos ateitis,0,"Bargaining Power in the System of Negotiations Strategy : Essence, Conception, Elements"
W4313586707,forward,1,10.24925/turjaf.v10isp1.2758-2764.5721,2022,Turkish Journal of Agriculture - Food Science and Technology,0,Çocuk Oyun Alanlarındaki Gürültünün Değerlendirilmesi: Dokuma Park Örneği
W4386016055,forward,1,10.30574/wjaets.2023.9.2.0221,2023,World Journal of Advanced Engineering Technology and Sciences,0,"Towards sustainable development of urban green space framework in Sorong City, Southwest Papua Province, Indonesia"
W4388807716,forward,1,10.30659/jpsa.v20i1.24717,2023,Jurnal Planologi,0,"An Urban Form Study on Walking Choice (A Case Study in The Central Business District Jenderal Sudirman, Pekanbaru)"
W4389403765,forward,1,10.20431/2349-0381.1010004,2023,International Journal of Humanities Social Sciences and Education,0,Perceived Comfort between Photographed Versus Painted Nature Indoors and Implications for Improvement of Learning Efficiency
W4390982937,forward,1,10.59072/rper.vi67.555,2024,RPER,0,What is the Perception of Brazilians Regarding Green Urban Spaces?
W4391794513,forward,1,10.29119/1641-3466.2023.183.31,2023,Scientific Papers of Silesian University of Technology Organization and Management Series,0,The soundscape of city parks in public perception on the example of Gliwice’s Grunwald Park
W4392177684,forward,1,10.17721/bpsy.2023.2(18).11,2023,Bulletin of Taras Shevchenko National University of Kyiv Psychology,0,Effect of gardening on the human psychological and physiological state
W4393355373,forward,1,10.36948/ijfmr.2024.v06i02.14615,2024,International Journal For Multidisciplinary Research,0,Bangalore : The Pub Capital of India
W4394776543,forward,1,10.31014/aior.1994.07.02.314,2024,Journal of Health and Medical Sciences,0,Ending the Epidemic of Malaria in Nigeria Towards Attaining SDG Target 3.3.3: A Systematic Review of the Progress in Intervention Coverage
W4396561724,forward,1,10.3390/ijgi13050152,2024,ISPRS International Journal of Geo-Information,0,A Quantitative and Qualitative Experimental Framework for the Evaluation of Urban Soundscapes: Application to the City of Sidi Bou Saïd
W4396935188,forward,1,10.3724/j.fjyl.202404020196,2024,Landscape Architecture,0,"An Innovative Approach in Research and Development of Clinical Nature-Based Rehabilitation in Health Care and Vocational Training: The Living Laboratory, Alnarp Rehabilitation Garden"
W4400258274,forward,1,10.30772/qjes.2024.147843.1162,2024,Al-Qadisiyah Journal for Engineering Sciences,0,Rethinking soundscape planning for an amphitheater in rainforest setting
W4400691456,forward,1,10.13189/cea.2024.120440,2024,Civil Engineering and Architecture,0,"Community Behavior in Public Gray Open Spaces, Case Study: Merbau Square, Banyumanik-Semarang"
W4400742095,forward,1,10.14744/megaron.2024.76736,2024,MEGARON / Yıldız Technical University Faculty of Architecture E-Journal,0,Predicting the urban sound environment pleasantness with the soundscape approach by fuzzy SMRGT method: A case study in Diyarbakır Suriçi
W4401584784,forward,1,10.1177/08854122241266816,2024,Journal of Planning Literature,0,Supporting the Living Laboratory: A Literature Review of Montreal Sound-Related Research
W4401620762,forward,1,10.1007/s11036-024-02388-8,2024,Mobile Networks and Applications,0,RETRACTED ARTICLE: High Resolution Image Processing Based on Spatial Optical Characteristics and Wireless Sensor Networks in Green Landscape Design Simulation
W4405872019,forward,1,10.17097/agricultureatauni.1463488,2024,Research in Agricultural Sciences,0,Evaluation of Urumiyeh (Iran) City Park in Terms of Noise Analysis and Sound Landscape
W4406299085,forward,1,10.22441/sinergi.2025.1.009,2025,SINERGI,0,Five questions on the multisensory perception in historic urban areas
W4407031951,forward,1,10.20965/jdr.2025.p0089,2025,Journal of Disaster Research,0,Contribution of ICT Development to Disaster Risk Reduction from a Spatial Perspective: A Preliminary Literature Review
W4409114347,forward,1,10.12677/design.2025.102013,2025,Design,0,Research on Landscape City Planning Based on the Improvement of Natural Landscape Perception—A Case Study of Jinan Ancient City
W4409572790,forward,1,10.1145/3731248,2025,Journal on Computing and Cultural Heritage,0,Evaluating Geolocated Sound to Interpret and Research Historic Environments: Workflow for a Sonic XR as Outdoor Place History
W4410840895,forward,1,10.1080/09603123.2025.2508890,2025,International Journal of Environmental Health Research,0,Association between green space and hepatocellular carcinoma risk: a retrospective cohort study of seven South Korean metropolitan areas
W4410942750,forward,1,10.1080/24751448.2025.2476882,2025,Technology|Architecture + Design,0,Indoor Video Mapping to Measure Users’ Satisfaction in Third-Place Environments
W4411215977,forward,1,10.3390/app15126559,2025,Applied Sciences,0,Noise Annoyance in Physical Sciences: Perspective 2015–2024
W4411313586,forward,1,10.5814/j.issn.1674-764x.2025.03.019,2025,Journal of Resources and Ecology,0,"The Impact of Parental and Park Factors on Children's Urban Park Use in Shanghai, China"
W4411588467,forward,1,10.1162/pres.a.8,2025,PRESENCE Virtual and Augmented Reality,0,The Impact of Auditory Traffic Perception on Pedestrians’ Street-Crossing Behavior: Insights from Real and Virtual Environments
W4412004487,forward,1,10.1038/s42949-025-00240-w,2025,npj Urban Sustainability,0,eXtended Reality for promoting people-nature relationships in cities: a scoping review
W4412080445,forward,1,10.1038/s41598-025-09526-6,2025,Scientific Reports,0,Study on the restorative benefits of four behavioural patterns of urban landscape forests under seasonal change
W4412116402,forward,1,10.26493/2630-4082.57.77-97,2025,Anthropos,0,"Crime, Women and Information and Communications Technologies: Everyday Management of Insecurity in Santiago and Buenos Aires"
W4412770272,forward,1,10.1038/s41598-025-10730-7,2025,Scientific Reports,0,The daily auditory environments of people with tinnitus
W4413164903,forward,1,10.1080/13549839.2025.2543309,2025,Local Environment,0,"The importance of school greening for students’ physical health: HGLM estimation from Hangzhou, China"
W4413411586,forward,1,10.3390/land14091701,2025,Land,0,"Uncovering Urban Green Space (Dis)Investment Through Cultural Ecosystem Service Potential: A Case Study of Szeged, Hungary"
W4413774610,forward,1,10.1016/j.ijhcs.2025.103596,2025,International Journal of Human-Computer Studies,0,Designing for social impact: Understanding the social dynamics of interactive projections for public well-being
W4414153614,forward,1,10.1080/17508975.2025.2548547,2025,Intelligent Buildings International,0,Literature review on urban landscape and behavioural science: examining past research and proposing probabilistic and optimization frameworks for advancing future methodological approaches
W4414240054,forward,1,10.3390/ijerph22091440,2025,International Journal of Environmental Research and Public Health,0,Forest Therapy Trails: Development and Application of an Assessment Protocol
W4414981222,forward,1,10.3390/buildings15193616,2025,Buildings,0,Outdoor Comfort Optimization in Historic Urban Quarters: From Multisensory Approaches to Operational Strategies Under Resource Constraints
W4415043627,forward,1,10.1016/j.enbuild.2025.116554,2025,Energy and Buildings,0,Study on thermal comfort differences between older shoppers and vendors in open-air markets in cold regions
W4415358282,forward,1,10.1186/s42854-025-00083-9,2025,Urban Transformations,0,Mitigating urban stress through nature-based solutions: green spaces in relocation decision-making
W4415602159,forward,1,10.56261/jars.v23.273041,2025,Journal of Architectural/Planning Research and Studies (JARS),0,A GIS-based Assessment of Attributes Affecting Publicness of Urban Open Spaces.
W4415948079,forward,1,10.47836/ac.18.s2.paper07,2025,ALAM CIPTA International Journal Of Sustainable Tropical Design & Practice,0,Optimizing Street Tree Selection Model for Sustainable Urban Landscapes in Malaysia
W4415986118,forward,1,10.3724/j.fjyl.la20250124,2025,Landscape Architecture,0,Perceptual Evaluation of Olfactory Landscape in Jiuzhaigou World Natural Heritage Site
W4416319884,forward,1,10.1590/1982-0216/20252732924s,2025,Revista CEFAC,0,Medidas de ruído urbano e seus efeitos na saúde humana: uma revisão de escopo
W4416319897,forward,1,10.1590/1982-0216/20252732924,2025,Revista CEFAC,0,Measurements of urban noise and its impact on human health: A scoping review
W4416404833,forward,1,10.1016/j.jth.2025.102219,2025,Journal of Transport & Health,0,Exploring the roles of government and school support in active travel intention among adolescents: A multilevel analysis approach
W4416569635,forward,1,10.3390/su172310484,2025,Sustainability,0,"A Field Study on Sustainable Development-Oriented Comprehensive Thermal–Acoustic–Vibrational Comfort in Zhengzhou’s TOD Underground Spaces, China"
W4416774453,forward,1,10.3389/fpsyg.2025.1695092,2025,Frontiers in Psychology,0,Restorative perceptions of migratory elderly: insights for inclusive urban park design in china
W4416782115,forward,1,10.1080/01426397.2025.2587757,2025,Landscape Research,0,Visual-Auditory Sensescape Fascination (VASF) of Qiantang tidal bore: scale development and validation
W4416934076,forward,1,10.1080/14766825.2025.2591064,2025,Journal of Tourism and Cultural Change,0,"The potential of music tourism for destination development: the case of Carlingford, Ireland"
W4417008833,forward,1,10.1016/j.ecofro.2025.11.022,2025,Ecological Frontiers,0,Exploring the impact mechanism of urban park-related features on residential well-being
W4417079995,forward,1,10.1016/j.ecoinf.2025.103548,2025,Ecological Informatics,0,"Associations among park features, physical activities, and sensory perceptions from online reviews: A domain-specific named entity recognition model"
W4417238509,forward,1,10.1038/s41598-025-29011-4,2025,Scientific Reports,0,"Short-term analysis of urban noise dynamics during covid-19 lockdown using a machine learning approach in Mashhad, Iran"
W4417271312,forward,1,10.1007/s41207-025-00973-1,2025,Euro-Mediterranean Journal for Environmental Integration,0,"Xerophytic plants for sustainable urban green areas in the Mediterranean (Sicily, Italy)"
W4417482505,forward,1,10.1016/j.cities.2025.106721,2025,Cities,0,Women's recreational walking preferences in urban streets: A structural equation modeling approach
W7104030762,forward,1,10.1016/j.cities.2025.106630,2025,Cities,0,Accumulation of psychological problems in UK cities; A quantile regression approach
W7116954067,forward,1,10.1007/s12061-025-09779-8,2025,Applied Spatial Analysis and Policy,0,Beyond the Sound Source Itself: how Daily Activities and Demographics Influence Residential Soundscape Perception and Satisfaction
W7117157404,forward,1,10.1016/j.rineng.2025.108889,2025,Results in Engineering,0,Bioclimatic assessment and thermal comfort of traditional Riads in Fez Medina
W7117371110,forward,1,10.59389/modular.1631637,2025,Modular Journal,0,Mimaride Biyofilik Tasarım Seviyesinin Sayısal Olarak Ölçümlenmesine Yönelik Bir Yaklaşım
W7118310855,forward,1,10.3390/ijerph23010079,2026,International Journal of Environmental Research and Public Health,0,Health Benefits of Cycling as a Form of Active Travel: A Pilot Empirical Study
W7124167703,forward,1,10.17645/up.10590,2026,Urban Planning,0,Geogame‐Based Simulation for Active Mobility Planning in Socially Sustainable Cities
W7124677137,forward,1,10.1080/21580103.2026.2617505,2026,Forest Science and Technology,0,Forest therapy as a public health tool: A bibliometric analysis of global research trends and future directions
W7124835247,forward,1,10.1080/23249935.2026.2616619,2026,Transportmetrica A Transport Science,0,Improving pedestrian traffic by sound-induced step synchronisation
W7125396319,forward,1,10.2478/oszn-2025-0017,2025,Ochrona Środowiska i Zasobów Naturalnych,0,Geospatial indicator analysis as a tool for managing urban blue-green infrastructure in cities
W7125613973,forward,1,10.1016/j.tbs.2026.101238,2026,Travel Behaviour and Society,0,Street environments and recovery experience: a cycling perspective analysis using machine learning and natural language processing
W7125708304,forward,1,10.1016/j.jhazmat.2026.141251,2026,Journal of Hazardous Materials,0,Linking joint exposures to indoor and outdoor air pollution and residential greenness with male sperm quality: Based on human sperm banks from two provinces in China
W7126416509,forward,1,10.1080/02508281.2025.2611770,2026,Tourism Recreation Research,0,How does destination soundscape promote tourists’ pro-environmental behaviour? A Reasonable Person Model
W7127171816,forward,1,10.1016/j.envres.2026.123927,2026,Environmental Research,0,Prenatal and postpartum residential greenness and behavioral development in early Childhood: Findings from a birth cohort
W7128406837,forward,1,10.1007/s11116-026-10721-1,2026,Transportation,0,How living in a car-reduced neighbourhood decreases car ownership and increases multimodality: a case–control study from Germany
W7128512853,forward,1,10.1097/nr9.0000000000000110,2026,Interdisciplinary Nursing Research,0,Effects of indoor acoustic and olfactory environment in nursing homes on the perception of the older adults
W7130734604,forward,1,10.1371/journal.pone.0343065,2026,PLoS ONE,0,Walk and listen: A multidimensional study on the soundscape of a University District
W7131096966,forward,1,10.1007/s11133-025-09621-0,2026,Qualitative Sociology,0,"“The Rock is the Community”: Cocreating Social Capital, Nature, and Transcendence in Central Park, NYC"
W7131362175,forward,1,10.3389/fenvs.2026.1762300,2026,Frontiers in Environmental Science,0,How to present the regional agricultural elements from the perspective of landscape in urban context? a case study of Huzhou east station square in China
W7133497206,forward,1,10.1016/j.jenvp.2026.102973,2026,Journal of Environmental Psychology,0,Effect of natural and artificial surroundings on perceived restorativeness and affective states: Evidence from a satellite image segmentation-based method
W7134111992,forward,1,10.54141/psbd.1744497,2026,Pamukkale Journal of Sport Sciences,0,Psychometric Properties of the Turkish Version of the Green Space Use Satisfaction Scale
W7134193599,forward,1,10.1016/j.jth.2026.102292,2026,Journal of Transport & Health,0,"Exploring perceptions of the barrier effect and their associations with travel mode choice and interactions with neighbours in Santiago, Chile"
W7135036600,forward,1,10.1177/20530196261419125,2026,The Anthropocene Review,0,Examining the role outdoor recreation systems play in changing small temperate aquatic ecosystem soundscapes
W7135038701,forward,1,10.1016/j.ufug.2026.129392,2026,Urban forestry & urban greening,0,Educational farms as gendered spaces? A socio-behavioral analysis in Algiers
W7139133419,forward,1,10.3390/ijerph23030394,2026,International Journal of Environmental Research and Public Health,0,The Implicit Ecosystem of Outdoor Therapies: A Grounded Theory Exploratory Study of International Practitioners’ Guiding Frameworks and the Proposition of a Practice Theory
W7140098711,forward,1,10.1007/s11355-026-00712-w,2026,Landscape and Ecological Engineering,0,The effect of park quality on health benefits: mediating roles of behavioral patterns
W7147018066,forward,1,10.1016/j.socscimed.2026.119254,2026,Social Science & Medicine,0,Profiling spatiotemporal contexts associated with compound exposure disadvantages in noise and greenery: A study using mobile sensors and explainable machine learning
W7153366576,forward,1,10.3390/su18083783,2026,Sustainability,0,Quantifying Spatiotemporal Characteristics of Urban Wetland Soundscapes and Their Associative Pathways Regulating Restorative Benefits
W7154692295,forward,1,10.1038/s44284-026-00419-x,2026,Nature Cities,0,Visible expressions of Islam in public space affect Muslim immigrants’ place integration
W7154946660,forward,1,10.1186/s12877-026-07473-z,2026,BMC Geriatrics,0,"Environmental quality, functional control, and social design as determinants of perceived comfort and psychological well-being among older residents in Chinese continuing care retirement communities"
W7155006367,forward,1,10.1080/10548408.2026.2639329,2026,Journal of Travel & Tourism Marketing,0,Value pursuit paths of guided forest therapy tourism consumers under the means-end chain theory
W7155087400,forward,1,10.1007/s10661-026-15330-0,2026,Environmental Monitoring and Assessment,0,"The hidden cost of urban noise: spatiotemporal heterogeneity, environmental burden, and economic valuation across major Chinese cities"
W7155909853,forward,1,10.1002/brb3.71452,2026,Brain and Behavior,0,Acute Music‐Frequency Exposure Modulates Salivary Stress and Neurotrophic Markers in Young Adults: A Randomized Controlled Trial
W7160648897,forward,1,10.1080/01490400.2026.2662495,2026,Leisure Sciences,0,Sensorial Design as a Mediating Practice in Leisure Events: Atmospheres of Engagement at the Boom Festival in Portugal
W7160761196,forward,1,10.1016/j.jth.2026.102340,2026,Journal of Transport & Health,0,Prediction of walking occurrence and frequency among the residents of city community housing projects using machine learning techniques
W7160998782,forward,1,10.1007/s11355-026-00718-4,2026,Landscape and Ecological Engineering,0,Unveiling hidden inequities: a dual-perspectives diagnostic framework for pedestrian environment mismatches in urban park accessibility
W7161126934,forward,1,10.1016/j.dibe.2026.100941,2026,Developments in the Built Environment,0,Sustainable soundscape empowered by environmentally friendly meta-barrier
W7161179591,forward,1,10.1080/01431161.2026.2672063,2026,International Journal of Remote Sensing,0,From satellite imagery to perceived noise annoyance: estimating urban sound environment annoyance using remote sensing and machine learning
W7161475504,forward,1,10.1111/gean.70046,2026,Geographical Analysis,0,Connecting Senses: The Cross‐Modal Associations Between Smell and Vision in Understanding Urban Environments
W7161540832,forward,1,10.1016/j.jth.2026.102338,2026,Journal of Transport & Health,0,Sundays are for families: The benefits of participating in open streets programs in Santiago de Chile
W7161593127,forward,1,10.1080/01490400.2026.2669619,2026,Leisure Sciences,0,Understanding Community Green spaces’ Leisure Attractiveness for Older Adults Based on Spatial Heterogeneity
W7161637233,forward,1,10.1016/j.buildenv.2026.114755,2026,Building and Environment,0,What kind of audiovisual environment makes passengers experience travel well-being in high-speed railway stations?
W7161758939,forward,1,10.1080/1463922x.2026.2664219,2026,Theoretical Issues in Ergonomics Science,0,‘I did it because…’: pedestrian decision-making at road crossings in a longitudinal Virtual Reality study with automated vehicles
W7162467291,forward,1,10.1016/j.apacoust.2026.111387,2026,Applied Acoustics,0,Thresholds of acoustic parameters for a healthy acoustic environment in working status with complex cognitive tasks
W7162547363,forward,1,10.3390/heritage9060218,2026,Heritage,0,The Formal Recognition of Scent as a Cultural Value in Australasian Heritage Registers
W7162796403,forward,1,10.1016/j.cities.2026.107261,2026,Cities,0,"Walkability index for older adults and their travel in a 15-min community life circle: Evidence from Anshan Xincun, Shanghai"
W7163541321,forward,1,10.1016/j.jth.2026.102355,2026,Journal of Transport & Health,0,"The journey matters: How do built environment and safety perceptions shape walking experiences around metro stations in Monterrey, Mexico?"
W7163663649,forward,1,10.1016/j.indic.2026.101357,2026,Environmental and Sustainability Indicators,0,"Urban forest therapy: Linking human health, microbial diversity, and pollinator services"
W7163698467,forward,1,10.3389/fpsyg.2026.1803294,2026,Frontiers in Psychology,0,Smart home soundscape: constructing a perceptual model with qualitative and quantitative methods
W7163826051,forward,1,10.1016/j.apacoust.2026.111415,2026,Applied Acoustics,0,Validation of the Polish translation of ISO/TS 12913-2:2018 soundscape descriptors within the SATP framework
W7164024355,forward,1,10.1080/26892618.2026.2684467,2026,Journal of Aging and Environment,0,User Preferences in Hospital Garden Design: A Visual-Based Quantitative Evaluation from a Case Study in Türkiye
W7164124449,forward,1,10.29303/jppipa.v12i5.11446,2026,Jurnal Penelitian Pendidikan IPA,0,Identification of Potential Private Green Open Space (GOS) in the Ngantru Urban Area using the Supervised Land Classification Method
W7164130833,forward,1,10.1016/j.scitotenv.2026.181956,2026,The Science of The Total Environment,0,"Seasonal influence of a roadside tree belt on sleep disturbance in Tomakomai, Japan"
W7164441406,forward,1,10.3390/land15061035,2026,Land,0,Assessing Healing Opportunities in Urban Parks: Integrating Therapeutic Quality and Spatial Accessibility
W7164661895,forward,1,10.1080/10934529.2026.2686544,2026,Journal of Environmental Science and Health Part A,0,Alleviation of noise annoyance generated by exhaust ventilation at a school campus surrounded by residential buildings
W7165160157,forward,1,10.3390/f17060713,2026,Forests,0,Heterogeneity in Quantity–Quality Collaboration: Using Geographically Visualized SHAP Interaction Analysis to Explore Relationships Between Multidimensional Urban Green Space Features and Life Satisfaction of Older Adults
W7165490094,forward,1,10.1016/j.jenvp.2026.103123,2026,Journal of Environmental Psychology,0,Integrating nature into cognitive behavioral therapy: A randomized controlled trial of individuals with depressive symptoms
W7165855822,forward,1,10.1016/j.foar.2026.04.019,2026,Frontiers of Architectural Research,0,Visual and olfactory perceptions in temporary urban activities: Effects on crowd perception and emotional satisfaction in a high-density urban setting
W7166098014,forward,1,10.1007/s12061-026-09918-9,2026,Applied Spatial Analysis and Policy,0,The Influence of the Spatial Characteristics of Living Streets on Residents’ Physical and Psychological Safety Perception: The Case of Shenyang
W7167091456,forward,1,10.3389/fpubh.2026.1850081,2026,Frontiers in Public Health,0,Predictors of user satisfaction with forest healing services differ by health status
W7167332148,forward,1,10.1016/j.cities.2026.107315,2026,Cities,0,Complex built environment and explicit distance threshold: A machine learning diagnosis of commuting active travel behavior
W7167624225,forward,1,10.1080/17549175.2026.2696900,2026,Journal of Urbanism International Research on Placemaking and Urban Sustainability,0,"Recreational walking and cycling in socioeconomically segregated neighborhoods: the case of Temuco, Chile"
W7167686391,forward,1,10.1016/j.cities.2026.107319,2026,Cities,0,"Toward age-friendly housing: Everyday practices of older women in common spaces of collective housing in Santiago, Chile"
W7167944163,forward,1,10.3390/land15071242,2026,Land,0,"Determinants of Women’s Place Attachment in Middle-Income Neighborhoods of Santiago, Chile"
W7169675367,forward,1,10.1007/s12061-026-09938-5,2026,Applied Spatial Analysis and Policy,0,The Perceived Health Benefits of Urban Green Spaces During Post-Pandemic Period
W7169757565,forward,1,10.1016/j.tbs.2026.101353,2026,Travel Behaviour and Society,0,Factors influencing spatial utilization efficiency of shaded space under overpass: a case study of Chongqing in high-density urban context
W7170798842,forward,1,10.59400/sv4407,2026,Sound&Vibration,0,Acoustic characterization and modeling of padel courts in urban residential environments
W7170805923,forward,1,10.1108/jsm-12-2025-0887,2026,Journal of Services Marketing,0,"Biophilic leisure engagement in shopping mall: the roles of emotional pleasure, arousal and place dependence"
W7171779347,forward,1,10.1057/s41270-026-00508-9,2026,Journal of Marketing Analytics,0,How tech-cautious shoppers react to in-store virtual assistants: a multigroup perspective on privacy and autonomy
W2594511657,forward,1,10.3141/2661-05,2017,Transportation Research Record Journal of the Transportation Research Board,0,Beaconing Signalization Substantially Reduces Blind Pedestrians’ Veer on Snow-Covered Pavement
W4300093491,forward,1,10.1177/0361198105193900109,2005,Transportation Research Record Journal of the Transportation Research Board,0,Accessible Pedestrian Signals
W4405204284,forward,1,10.1108/ohi-08-2024-0291,2024,Open House International,0,Crafting an urban restorative model from bibliometric analysis of neuro-urbanism literature
W4406890551,forward,1,10.1109/tcss.2025.3530618,2025,IEEE Transactions on Computational Social Systems,0,Creating Healthier Living Environments: The Role of Soundscapes in Promoting Mental Health and Well-Being
W4409417986,forward,1,10.1016/j.jcmr.2025.100067,2025,Journal of Cycling and Micromobility Research,0,Cyclists’ evaluation of routes using ride-along questionnaires
W4413990973,forward,1,10.3390/f16091416,2025,Forests,0,Spatiotemporal Heterogeneity of Forest Park Soundscapes Based on Deep Learning: A Case Study of Zhangjiajie National Forest Park
W4414141976,forward,1,10.11361/reportscpij.24.2_330,2025,Toshi keikaku hokokushu/Toshi keikaku houkokushuu,0,An Analysis of Runner Attribute-Based District Preferences in Tokyo’s Waterfront
W4416123517,forward,1,10.3390/buildings15224065,2025,Buildings,0,Biophilia in Transit: Exploring the Impact of Indoor Plants on Wellbeing in Airports
